"UBIGEO","DEPARTAMENTO","PROVINCIA","DISTRITO","lat","lon"
10101,"AMAZONAS","CHACHAPOYAS","CHACHAPOYAS",-6.3718272,-77.8093378
10102,"AMAZONAS","CHACHAPOYAS","ASUNCION",-5.9950059,-77.7544069
10103,"AMAZONAS","CHACHAPOYAS","BALSAS",-6.8355968,-78.018516
10104,"AMAZONAS","CHACHAPOYAS","CHETO",-6.2553433,-77.7005901
10105,"AMAZONAS","CHACHAPOYAS","CHILIQUIN",-6.0781182,-77.7376056
10106,"AMAZONAS","CHACHAPOYAS","CHUQUIBAMBA",-6.9347224,-77.8546995
10107,"AMAZONAS","CHACHAPOYAS","GRANADA",-6.1066744,-77.6282412
10108,"AMAZONAS","CHACHAPOYAS","HUANCAS",-6.1562406,-77.8828797
10109,"AMAZONAS","CHACHAPOYAS","LA JALCA",-6.4845144,-77.8154878
10110,"AMAZONAS","CHACHAPOYAS","LEIMEBAMBA",-6.7079646,-77.8043876
10111,"AMAZONAS","CHACHAPOYAS","LEVANTO",-6.3082358,-77.899056
10112,"AMAZONAS","CHACHAPOYAS","MAGDALENA",-6.3726216,-77.901915
10113,"AMAZONAS","CHACHAPOYAS","MARISCAL CASTILLA",-6.5823766,-77.7698162
10114,"AMAZONAS","CHACHAPOYAS","MOLINOPAMPA",-6.208833,-77.6692964
10115,"AMAZONAS","CHACHAPOYAS","MONTEVIDEO",-6.6182405,-77.8024123
10116,"AMAZONAS","CHACHAPOYAS","OLLEROS",-6.0025798,-77.6766833
10117,"AMAZONAS","CHACHAPOYAS","QUINJALCA",-6.0916439,-77.6786518
10118,"AMAZONAS","CHACHAPOYAS","SAN FRANCISCO DE",-6.6493528,-77.8123587
10119,"AMAZONAS","CHACHAPOYAS","SAN ISIDRO DE MAINO",-6.3494721,-77.8387903
10120,"AMAZONAS","CHACHAPOYAS","SOLOCO",-6.2603269,-77.7447758
10121,"AMAZONAS","CHACHAPOYAS","SONCHE",-6.1742436,-77.7879257
10201,"AMAZONAS","BAGUA","BAGUA",-5.6390867,-78.5317246
10202,"AMAZONAS","BAGUA","ARAMANGO",-5.4166377,-78.4380835
10203,"AMAZONAS","BAGUA","COPALLIN",-5.6748583,-78.4229173
10204,"AMAZONAS","BAGUA","EL PARCO",-5.6251674,-78.4756715
10205,"AMAZONAS","BAGUA","IMAZA",-4.9924016,-78.3829771
10206,"AMAZONAS","BAGUA","LA PECA",-5.6122226,-78.4373718
10301,"AMAZONAS","BONGARA","JUMBILLA",-5.9037734,-77.7998682
10302,"AMAZONAS","BONGARA","CHISQUILLA",-5.8977876,-77.7860649
10303,"AMAZONAS","BONGARA","CHURUJA",-6.0195979,-77.9521645
10304,"AMAZONAS","BONGARA","COROSHA",-5.8227256,-77.8023293
10305,"AMAZONAS","BONGARA","CUISPES",-5.928203,-77.9458603
10306,"AMAZONAS","BONGARA","FLORIDA",-5.8152881,-77.9716327
10307,"AMAZONAS","BONGARA","JAZAN",-5.9406895,-78.0214318
10308,"AMAZONAS","BONGARA","RECTA",-5.9175447,-77.7888799
10309,"AMAZONAS","BONGARA","SAN CARLOS",-5.966021,-77.9454741
10310,"AMAZONAS","BONGARA","SHIPASBAMBA",-5.9099591,-77.9808638
10311,"AMAZONAS","BONGARA","VALERA",-6.0425734,-77.9192897
10312,"AMAZONAS","BONGARA","YAMBRASBAMBA",-5.4705271,-77.8483829
10401,"AMAZONAS","CONDORCANQUI","NIEVA",-4.8986276,-77.953714
10402,"AMAZONAS","CONDORCANQUI","EL CENEPA",-4.0445016,-78.3559023
10403,"AMAZONAS","CONDORCANQUI","RIO SANTIAGO",-3.5636432,-77.782761
10501,"AMAZONAS","LUYA","LAMUD",-6.1390013,-77.9519237
10502,"AMAZONAS","LUYA","CAMPORREDONDO",-6.2152175,-78.3203232
10503,"AMAZONAS","LUYA","COCABAMBA",-6.6321224,-78.0131549
10504,"AMAZONAS","LUYA","COLCAMAR",-6.2994624,-77.9728542
10505,"AMAZONAS","LUYA","CONILA",-6.1504966,-78.1560624
10506,"AMAZONAS","LUYA","INGUILPATA",-6.2399912,-77.9543603
10507,"AMAZONAS","LUYA","LONGUITA",-6.4030264,-78.0036764
10508,"AMAZONAS","LUYA","LONYA CHICO",-6.2071724,-78.0366728
10509,"AMAZONAS","LUYA","LUYA",-6.3569584,-78.0576782
10510,"AMAZONAS","LUYA","LUYA VIEJO",-6.1038992,-78.1323497
10511,"AMAZONAS","LUYA","MARIA",-4.479925,-63.5185396
10512,"AMAZONAS","LUYA","OCALLI",-6.2353261,-78.2685931
10513,"AMAZONAS","LUYA","OCUMAL",-6.3544697,-78.1493139
10514,"AMAZONAS","LUYA","PISUQUIA",-6.4194358,-78.1161267
10515,"AMAZONAS","LUYA","PROVIDENCIA",-6.29783,-78.2398588
10516,"AMAZONAS","LUYA","SAN CRISTOBAL",-5.8413403,-78.1893754
10517,"AMAZONAS","LUYA","SAN FRANCISCO DEL YESO",-6.6274101,-77.8624737
10518,"AMAZONAS","LUYA","SAN JERONIMO",-5.992926,-77.9975009
10519,"AMAZONAS","LUYA","SAN JUAN DE",-0.7054391,-78.8919883
10520,"AMAZONAS","LUYA","LOPECANCHA",-6.4966467,-77.8619464
10521,"AMAZONAS","LUYA","SANTO TOMAS",-6.0001858,-76.2444468
10522,"AMAZONAS","LUYA","TINGO",-6.3778116,-77.9064147
10523,"AMAZONAS","LUYA","TRITA",-6.1469314,-78.0126385
10601,"AMAZONAS","RODRIGUEZ DE","SAN NICOLAS",-6.3717523,-77.4542606
10602,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10603,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10604,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10605,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10606,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10607,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10608,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10609,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10610,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10611,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10612,"AMAZONAS","RODRIGUEZ DE","MENDOZA",27.543083,-99.293815
10701,"AMAZONAS","UTCUBAMBA","MENDOZA",27.543083,-99.293815
10702,"AMAZONAS","UTCUBAMBA","CAJARURO",-5.7369151,-78.4299829
10703,"AMAZONAS","UTCUBAMBA","CUMBA",-5.9356569,-78.6640646
10704,"AMAZONAS","UTCUBAMBA","EL MILAGRO",-5.6376206,-78.55816
10705,"AMAZONAS","UTCUBAMBA","JAMALCA",-5.8942887,-78.2383681
10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",-6.0965677,-78.4213209
10707,"AMAZONAS","UTCUBAMBA","YAMON",-6.0077734,-78.5259826
20101,"ANCASH","HUARAZ","HUARAZ",-9.5298511,-77.5289981
20102,"ANCASH","HUARAZ","COCHABAMBA",-9.4948049,-77.8595159
20103,"ANCASH","HUARAZ","COLCABAMBA",-9.5947968,-77.8088477
20104,"ANCASH","HUARAZ","HUANCHAY",-9.7235947,-77.8184585
20105,"ANCASH","HUARAZ","INDEPENDENCIA",-9.4752071,-77.4955004
20106,"ANCASH","HUARAZ","JANGAS",-9.4006,-77.5772088
20107,"ANCASH","HUARAZ","LA LIBERTAD",-9.6307038,-77.7095232
20108,"ANCASH","HUARAZ","OLLEROS",-9.6669506,-77.4663377
20109,"ANCASH","HUARAZ","PAMPAS",-8.1950956,-77.8957296
20110,"ANCASH","HUARAZ","PARIACOTO",-9.5592582,-77.89055
20111,"ANCASH","HUARAZ","PIRA",-9.5809526,-77.7073122
20112,"ANCASH","HUARAZ","TARICA",-9.3936413,-77.5754107
20201,"ANCASH","AIJA","AIJA",-9.785847,-77.6729082
20202,"ANCASH","AIJA","CORIS",-9.8204769,-77.7190688
20203,"ANCASH","AIJA","HUACLLAN",-9.7979057,-77.6754803
20204,"ANCASH","AIJA","LA MERCED",-9.7354129,-77.6164507
20205,"ANCASH","AIJA","SUCCHA",-9.8232707,-77.6500961
20301,"ANCASH","ANTONIO RAYMONDI","LLAMELLIN",-9.1010476,-77.0168087
20302,"ANCASH","ANTONIO RAYMONDI","ACZO",-9.151694,-76.9906529
20303,"ANCASH","ANTONIO RAYMONDI","CHACCHO",-9.0597018,-77.0586936
20304,"ANCASH","ANTONIO RAYMONDI","CHINGAS",-9.1190452,-76.9914793
20305,"ANCASH","ANTONIO RAYMONDI","MIRGAS",-9.0784275,-77.0922766
20306,"ANCASH","ANTONIO RAYMONDI","SAN JUAN DE RONTOY",-9.1752222,-77.0025089
20401,"ANCASH","ASUNCION","CHACAS",-9.1620773,-77.3660887
20402,"ANCASH","ASUNCION","ACOCHACA",-9.1148297,-77.3681041
20501,"ANCASH","BOLOGNESI","CHIQUIAN",-10.152032,-77.1568233
20502,"ANCASH","BOLOGNESI","ABELARDO PARDO",-10.3131928,-77.1567352
20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",-9.1244349,-77.0559473
20504,"ANCASH","BOLOGNESI","AQUIA",-10.0745004,-77.1447485
20505,"ANCASH","BOLOGNESI","CAJACAY",-10.1554525,-77.4396526
20506,"ANCASH","BOLOGNESI","CANIS",-10.3393199,-77.1693637
20507,"ANCASH","BOLOGNESI","COLQUIOC",-10.2941267,-77.5682203
20508,"ANCASH","BOLOGNESI","HUALLANCA",-9.8993086,-76.94166
20509,"ANCASH","BOLOGNESI","HUASTA",-10.1236042,-77.1464065
20510,"ANCASH","BOLOGNESI","HUAYLLACAYAN",-10.2449805,-77.4352034
20511,"ANCASH","BOLOGNESI","LA PRIMAVERA",-10.3038965,-77.0985643
20512,"ANCASH","BOLOGNESI","MANGAS",-9.5774824,-77.7493698
20513,"ANCASH","BOLOGNESI","PACLLON",-10.2343104,-77.0719317
20514,"ANCASH","BOLOGNESI","SAN MIGUEL DE",-9.3122853,-76.9718208
20515,"ANCASH","BOLOGNESI","TICLLOS",-10.2535554,-77.1902391
20601,"ANCASH","CARHUAZ","CARHUAZ",-9.3055547,-77.5618798
20602,"ANCASH","CARHUAZ","ACOPAMPA",-9.2903458,-77.6090668
20603,"ANCASH","CARHUAZ","AMASHCA",-9.2392254,-77.6466529
20604,"ANCASH","CARHUAZ","ANTA",-9.3576692,-77.5985103
20605,"ANCASH","CARHUAZ","ATAQUERO",-9.2594018,-77.7070475
20606,"ANCASH","CARHUAZ","MARCARA",-9.3225999,-77.6039415
20607,"ANCASH","CARHUAZ","PARIAHUANCA",-9.3650327,-77.5806762
20608,"ANCASH","CARHUAZ","SAN MIGUEL DE ACO",-9.3427297,-77.4300747
20609,"ANCASH","CARHUAZ","SHILLA",-9.2314633,-77.6251464
20610,"ANCASH","CARHUAZ","TINCO",-9.2705841,-77.6778452
20611,"ANCASH","CARHUAZ","YUNGAR",-9.3778144,-77.5922693
20701,"ANCASH","CARLOS FERMIN","SAN LUIS",-9.0943804,-77.3291264
20702,"ANCASH","CARLOS FERMIN","FITZCARRALD",-9.0351427,-77.2393855
20703,"ANCASH","CARLOS FERMIN","FITZCARRALD",-9.0351427,-77.2393855
20801,"ANCASH","CASMA","FITZCARRALD",-9.0351427,-77.2393855
20802,"ANCASH","CASMA","BUENA VISTA ALTA",-9.3731823,-78.1161876
20803,"ANCASH","CASMA","COMANDANTE NOEL",-9.5089541,-78.3428491
20804,"ANCASH","CASMA","YAUTAN",-9.5115922,-77.9965053
20901,"ANCASH","CORONGO","CORONGO",-8.5784215,-77.8577651
20902,"ANCASH","CORONGO","ACO",-8.5180029,-77.8833935
20903,"ANCASH","CORONGO","BAMBAS",-8.6023811,-77.9956254
20904,"ANCASH","CORONGO","CUSCA",-8.5130944,-77.8647876
20905,"ANCASH","CORONGO","LA PAMPA",-8.6605429,-77.9030569
20906,"ANCASH","CORONGO","YANAC",-9.0515703,-78.151575
20907,"ANCASH","CORONGO","YUPAN",-8.6147333,-77.9687346
21001,"ANCASH","HUARI","HUARI",-9.4081948,-77.1340513
21002,"ANCASH","HUARI","ANRA",-9.2336063,-76.9258158
21003,"ANCASH","HUARI","CAJAY",-9.3276159,-77.1587899
21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",-9.5937481,-77.1779162
21005,"ANCASH","HUARI","HUACACHI",-9.3157113,-76.9387603
21006,"ANCASH","HUARI","HUACCHIS",-9.2008287,-76.7867548
21007,"ANCASH","HUARI","HUACHIS",-9.4096271,-77.1002734
21008,"ANCASH","HUARI","HUANTAR",-9.4519782,-77.1763553
21009,"ANCASH","HUARI","MASIN",-9.3656974,-77.0966764
21010,"ANCASH","HUARI","PAUCAS",-9.1526632,-76.8991447
21011,"ANCASH","HUARI","PONTO",-9.3258105,-77.0043962
21012,"ANCASH","HUARI","RAHUAPAMPA",-9.3591241,-77.0785439
21013,"ANCASH","HUARI","RAPAYAN",-9.2025415,-76.7592291
21014,"ANCASH","HUARI","SAN MARCOS",-9.5241213,-77.1572073
21015,"ANCASH","HUARI","SAN PEDRO DE CHANA",-9.4714912,-76.98964
21016,"ANCASH","HUARI","UCO",-9.1883438,-76.9284693
21101,"ANCASH","HUARMEY","HUARMEY",-10.0643674,-77.9718798
21102,"ANCASH","HUARMEY","COCHAPETI",-9.9800637,-77.6958297
21103,"ANCASH","HUARMEY","CULEBRAS",-9.9501663,-78.2220947
21104,"ANCASH","HUARMEY","HUAYAN",-9.8750801,-77.7081362
21105,"ANCASH","HUARMEY","MALVAS",-9.9294855,-77.6579418
21201,"ANCASH","HUAYLAS","CARAZ",-9.0486096,-77.8100284
21202,"ANCASH","HUAYLAS","HUALLANCA",-9.8993086,-76.94166
21203,"ANCASH","HUAYLAS","HUATA",-9.0163305,-77.8615613
21204,"ANCASH","HUAYLAS","HUAYLAS",-8.8722718,-77.8930206
21205,"ANCASH","HUAYLAS","MATO",-8.9616983,-77.8427313
21206,"ANCASH","HUAYLAS","PAMPAROMAS",-9.0727865,-77.981495
21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",-9.1512947,-77.8183525
21208,"ANCASH","HUAYLAS","SANTA CRUZ",-8.9212768,-77.8409925
21209,"ANCASH","HUAYLAS","SANTO TORIBIO",-8.8645311,-77.9144344
21210,"ANCASH","HUAYLAS","YURACMARCA",-8.7375001,-77.9039803
21301,"ANCASH","MARISCAL LUZURIAGA","PISCOBAMBA",-8.8652705,-77.3576423
21302,"ANCASH","MARISCAL LUZURIAGA","CASCA",-8.8546476,-77.3991666
21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN",-8.8879307,-77.2183419
